parentid,id,body
"2386530","2389276","<p>This is not a complete answer to your question, but more an argument which should demonstrate that the property of being quotient-dense seems to have very few to do with the overall density of $S$.</p>

<p>Especially, I found two counterexamples to my former conjecture (see comments to your question) that $S=\{s_n\mid n\in\Bbb N\}$ is quotient-dense if and only if the always increasing sequence $s_n$ is sub-exponential. One of them is another counterexample to your own conjecture, but of another kind as the one given in the comments.</p>

<hr>

<p><strong>$s_n$ is sub-exponential, but $S$ is not quotient-dense</strong></p>

<p>This <em>not</em> quotient dense set $S$ is generated by a sequence $s_n&lt;7n$, obviously sub-exponential. To write down the set nicely, I will write $[a,b]_\Bbb N$ for the range of natural numbers from $a$ to $b$, e.g. $[1,6]_\Bbb N$ is short for $1,2,3,4,5,6$. Now we can define</p>

<p>$$S=\{[a_0,b_0]_\Bbb N,\;[a_1,b_1]_\Bbb N,\;[a_2,b_2]_\Bbb N,\;...\}$$</p>

<p>with $a_0=b_0=1$ and recursively $a_i=3b_{i-1}$ and $b_i=\lfloor 3/2\cdot a_i \rfloor$. The following picture shows the generating sequence $s_n$ up to $n\approx 80$ together with the bounding linear function (in gray).</p>

<p><img src=""https://i.stack.imgur.com/RTNPw.png"" width=""400"" /></p>

<p>It remains to show that this sequence is bounded by $7n$ and $S$ is not quotient-dense. The former statement is not hard to show but it is annoying to do nicely (I tried). So, I will only show the latter one:</p>

<p>Note that $a_0=b_0&lt;a_1&lt;b_1&lt;a_2&lt;b_2&lt;\cdots$. We will see that no rational number $x\in(1/3,2/3)$ can be expressed by quotients $p,q\in S$. Lets say $p\in[a_i,b_i]_\Bbb N$ and $q\in[a_j,b_j]_\Bbb N$. Because we want to build a rational $&lt;1$, we can assume $i\leq j$. At first assume $i&lt;j$. Then</p>

<p>$$\frac pq\leq\frac {b_i}{a_j}\leq\frac{b_{j-1}}{a_j}=\frac{b_{j-1}}{3b_{j-1}}=\frac13.$$</p>

<p>In the other case $i=j$ we have</p>

<p>$$\frac pq\geq\frac {a_i}{b_i}=\frac {a_i}{\lfloor 3/2\cdot a_i\rfloor}\geq\frac {a_i}{3/2\cdot a_i}=\frac23.$$</p>

<p>So we indeed have this gap $(1/3, 2/3)$ that we cannot fill. </p>

<hr>

<p><strong>$s_n$ is growing exponentially, but $S$ is quotient-dense</strong></p>

<p>At first note that it suffices to show that any number in $[0,1]$ can be approximated by $s_n/s_m$. Because given a number $x&gt;1$, we can instead approximate $1/x\in(0,1)$ by a sequence $s_{n(i)}/s_{m(i)}$ and then convert this via exchanging nominator and denominator to the sequence $s_{m(i)}/s_{n(i)}$ which converges to $x$.</p>

<p>Choose an enumeration $p_i/q_i,i=1,2,3,...$ of all rational numbers in $(0,1)$. If all of these numbers are representable from $S$, then all of $[0,1]$ can be approximated. Now choose $s_1=1$ (we skip $s_0$ for no real reason) and define recursively</p>

<p>$$s_{2i}=2p_i \cdot s_{2i-1},\qquad s_{2i+1}=2q_i \cdot s_{2i-1}.$$</p>

<p>Note that because $p_i&lt;q_i$, we indeed have $s_{2i}&lt;s_{2i+1}$. Now we have $s_{2i}/s_{2i+1}=p_i/q_i$, hence every rational numbers in $(0,1)$ can be generated from this sequence. We have to show that the sequence is growing exponentially, but this is easy:</p>

<p>$$s_{2i+1}=2q_i\cdot s_{2i-1}\geq 2s_{2i-1}$$</p>

<p>which is an exponentially growing sub-sequence. And because $s_{2i+1}=s_{n(i)}$ with linearly growing $n(i)$, this suffices to imply that $s_n$ itself grows exponentially.</p>

<hr>

<p><strong>Moral of the story</strong></p>

<p>If you want a nice characterization of quotient-dense sets, you should not look at properties like density. This involves your conjecture on $\sum_n s_n&lt;\infty$ and my conjecture about sub-exponential growth.</p>

<hr>

<p><strong>Update</strong></p>

<p>Actually any arbitrarily sparse set $S=\{s_n\mid n\in\Bbb N\}$ can be made quotient-dense by at most ""doubling its density"". Take an enumeration of the rationals $p_n/q_n$ as above. Then we have this new quotent-dense set</p>

<p>$$S':=\{p_ns_n\mid n\in\Bbb N\}\cup\{q_n s_n\mid n\in\Bbb N\}.$$</p>

<p>This new set has ""dense"" clusters of two elements and big gaps between these clusters. So it seems to have more to do with local clustering than global structure.</p>
"
"2386532","2386562","<p>$L^1((0,1))$ consists of the real-valued Lebesgue integrable functions on $(0,1)$. $L^2((-1,1))$ consists of those real-valued Lebesgue measurable functions $f$ on $(-1,1)$ such that $f^2$ is Lebesgue integrable. Implicit here is that the relevant measure is the Lebesgue measure. (In some contexts these are complex-valued instead of real-valued.)</p>

<p>The above is not <em>quite</em> right, because we traditionally want to understand these spaces as normed spaces, but the spaces as described above are in fact pseudonormed spaces. Accordingly those are traditionally denoted as $\mathcal{L}$ spaces, and the $L$ spaces are obtained by taking equivalence classes under equality almost everywhere. But in common parlance this distinction is usually ignored, and instead statements are made about individual functions being in $L^p$, with the qualifier ""almost everywhere"" thrown around when necessary. </p>
"
"2386540","2386545","<p>You need to meet</p>

<p>$$p(x+T)=p(x)+2k\pi$$ or</p>

<p>$$p(x+T)-p(x)=2k\pi.$$ </p>

<p>But for the LHS to be continuous, $k$ must be constant, hence $p(x)$ must indeed be linear.</p>
"
"2386548","2386585","<p>First of all I think there's a typo, it should be $\alpha = pb/(bc-ad)$. Take for example $P(x) = x^3 + x^2 - 3x - 4$ and $\alpha = p= 2$.</p>

<p>Then it's unclear how you got it that way, from your description your approach seem to be correct and I guess that you've miscalculated somewhere.</p>

<p>What you have is:</p>

<p>$$P(\alpha) = a\alpha^3 + b\alpha^2 + c\alpha + d = p$$
$$P(-\alpha) = -a\alpha^3 + b\alpha^2 - c\alpha + d = -p$$</p>

<p>Then adding and subtracting you get after dividing by two:</p>

<p>$$b\alpha^2 + d = 0$$
$$a\alpha^3 + c\alpha = p$$</p>

<p>From the first you get $\alpha^2 = -d/b$ and inserting it into the second you get:</p>

<p>$$c\alpha - a\alpha d/b = p$$
$$\alpha(c-ad/b) = p$$
$$\alpha = p/(c-ad/b) = pb/(bc - ad)$$</p>

<p>Then of course you should sort out the special cases where $\alpha=0$ or  $b=0$...</p>
"
"2386549","2387319","<p>Suppose that there exist two integer number $x,y&gt;0$ such that 
$$
	\sqrt{n}+\sqrt{n+1}&lt;\sqrt{x}+\sqrt{y}&lt;\sqrt{4n+2} \qquad\qquad (1)
$$
From the left hand side of (1) and the Cauchy_Schwarz we have
    $$
	x+y\geq\frac{(\sqrt{x}+\sqrt{y})^2}{2}&gt;\frac{(\sqrt{n}+\sqrt{n+1})^2}{2}&gt;\frac{(\sqrt{n}+\sqrt{n})^2}{2}=2n.
	$$
    Since $x+y&gt;0$ is an integer number, we have $x+y\geq 2n+1$. 
    Taking square both sides of (1) we get
$$
	2n+1+2\sqrt{n}\sqrt{n+1}-(x+y)&lt;2\sqrt{xy}&lt;4n+2-(x+y)\qquad\qquad (2)
$$
    Since $x+y\geq 2n+1$ we have $x+y=2n+1+k$ for some $k\geq 0$. Substituting $x+y$ into (2) we obtain
$$
2\sqrt{n}\sqrt{n+1}-k&lt;2\sqrt{xy}&lt;2n+1-k\qquad\qquad (3)
  $$
    From the above inequality we have $k&lt;2n+1$. Therefore
    $$
k\leq 2n&lt;2\sqrt{n}\sqrt{n+1}.
$$
    From here it implies that the left hand side of (3) is positive. Taking square both sides of (3) we get
    $$
(2\sqrt{n}\sqrt{n+1}-k)^2&lt;4xy&lt;(2n+1-k)^2.
$$
   On the other hand
$$
	(2\sqrt{n}\sqrt{n+1}-k)^2-((2n+1-k)^2-1)=(4n(n+1)+k^2-4k\sqrt{n}\sqrt{n+1})-(4n^2+4n+1+k^2-2k(2n+1)-1)
$$
$$
\quad\quad\quad\quad\quad=2k(2n+1-2\sqrt{n}\sqrt{n+1})
$$
$$
\quad\quad\quad\quad\quad=2k(\sqrt{n}-\sqrt{n+1})^2\geq 0.
$$
Hence
 $$
 (2n+1-k)^2-1\leq (2\sqrt{n}\sqrt{n+1}-k)^2&lt;4xy&lt;(2n+1-k)^2.
 $$
This is an absurd.</p>
"
"2386555","2386575","<p>Triangle's inequality in the definition of a norm is as follows: </p>

<blockquote>
  <p>$$\forall x,y\in X,\ \|x+y\|\le \|x\|+\|y\| $$</p>
</blockquote>

<p>Now, the above inequality follows the convexity of the unit closed ball. Let $\lambda\in [0,1]$ and $\mathbf{x},\mathbf{y}\in \mathbb{B}[0,1]\implies \|\mathbf{x}\|\le 1 $ and $\|\mathbf{y}\|\le 1$. Now consider, 
\begin{align*}
\|\lambda \mathbf{x}+(1-\lambda) \mathbf{y}\| &amp; \le \|\lambda \mathbf{x}\|+\|(1-\lambda)\mathbf{y}\|\\
                            &amp; = \lambda \|\mathbf{x}\|+(1-\lambda)\|\mathbf{y}\|\\
                            &amp; \le \lambda + (1-\lambda)=1
\end{align*} 
Hence, $ \lambda \mathbf{x}+(1-\lambda) \mathbf{y}\in \mathbb{B}[0,1]. $ </p>

<p>For the converse see, 
$$ \frac{\mathbf{x}+\mathbf{y}}{\|\mathbf{x}\|+\|\mathbf{y}\|}=\frac{\|\mathbf{x}\|}{\|\mathbf{x}\|+\|\mathbf{y}\|}\frac{\mathbf{x}}{\|\mathbf{x}\|}+\frac{\|\mathbf{y}\|}{\|\mathbf{x}\|+\|\mathbf{y}\|}\frac{\mathbf{y}}{\|\mathbf{y}\|}\in \mathbb{B}[0,1] \implies \|\mathbf{x}+\mathbf{y}\|\le \|\mathbf{x}\|+\|\mathbf{y}\|$$</p>
"
"2386564","2386577","<p>You have no guarantee that $Z,X$ will be independent (and infact they are not).</p>

<p>Use the Law of Total Probability:
$$\mathsf P(Z=z) ~{= \mathsf P(Z=z,X=-1)+\mathsf P(Z=z,X=1) \\ = \mathsf P(Z-X=z+1, X=-1)+\mathsf P(Z-X=z-1, X=1)}$$</p>

<p><em>Now</em> you have joint probabilities of independent random variables.</p>
"
"2386573","2386594","<p>We will use the form $y, y+32$ as proposed in the question.  </p>

<p>We know that $$\text {lcm}(a,b)=\frac {ab}{\gcd (a,b)}$$</p>

<p>It is clear that $d=\gcd(y,y+32)$ must be a divisor of $32$.  Hence $d\in \{1,2,2^2,2^3,2^4,2^5\}$.</p>

<p>We will proceed case by case.</p>

<p>I.  $d=1$ then we solve $y(y+32)=420\implies y=\{-42,10\}$.  However neither of these are relatively prime to $32$ so No Solution.</p>

<p>II. $d=2$ then we solve $y(y+32)=2\times 420$ which has no integer solutions, so No Solution.</p>

<p>III. $d=4$ then we solve $y(y+32)=4\times 420\implies y=\{-60,28\}$  Both of these work since $\gcd (-60,32)=4=\gcd(28,32)$. (Though perhaps the OP intended to assume $y&gt;0$).  Easy to see that this gives us the solutions $$\boxed {x=\{-79,9\}}$$</p>

<p>IV.  $d=8$ then we solve $y(y+32)=8\times 420$ which has no integer solutions, so No Solution.</p>

<p>V. $d=16$ then we solve $y(y+32)=16\times 420$ which has no integer solutions, so No Solution.</p>

<p>VI $d=32$ then we solve $y(y+32)=32\times 420$ which has no integer solutions, so No Solution.</p>

<p>Thus the only solutions are $$\boxed {x=\{-79,9\}}$$</p>
"
"2386579","2386876","<blockquote>
  <p>The key-word is <em>symmetry</em>. When looking at $$1,2,3,4,5$$ consider
  \begin{align*}
1+2+\color{blue}{3}+4+5 &amp;= (3-2)+(3-1)+\color{blue}{3}+(3+1)+(3+2)\\
&amp;=3+3+\color{blue}{3}+3+3\\
&amp;=5\cdot \color{blue}{3}\\
&amp;=15
\end{align*}</p>
</blockquote>
"
"2386583","2386666","<p>There is a problem with the definition of $f(x)$. </p>

<p>Lets analyse it at $x=0.8$ (this would work for any $|x|&lt;1$):</p>

<ul>
<li><p>By the first definition, $f(0.8)=0.8$. </p></li>
<li><p>By the second definition, $f(0.8)=f(-1.2+2)=-1.2$ since $-1.2&lt;-1$</p></li>
</ul>

<p>Then, as for one value of $x$ we have two different values of $f(x)$, either this is not a function or it is not well defined. </p>

<p>(However, for odd integers greater than $3$, it should be continuous since for those sufficiently large values $f(x)=x-2$)</p>
"
"2386587","2386701","<p>Let's look at this from another perspective for a moment. Let's fix $x=x_k-x_{k+1}$, and ask what are the possible values of $y$ which satisfy $\|x-y\|&lt;\frac1{2^k}$.</p>

<p>For a concrete example, consider $\Bbb R^2$ as $X$ and $\{(r,0)\mid r\in\Bbb R\}$ as $Y$. Now let $x=(0,0.01)$, and tell me how many possible values of $y$ we have to witness that $\inf_{y\in Y}\|x-y\|&lt;\frac12$, for example. There are uncountably many possible values. You simply have no canonical choice of a vector.</p>

<p>So now you need to choose for every $k$ some point $\eta_k$ which witnesses that $x_k-x_{k+1}$ is sufficiently close to $Y$. And since there is no distinguished vector that just the job, there is no way of choosing these $\eta_k$'s uniformly. There is where the axiom of choice kicks in.</p>

<p>Your mistake is that when you write $\inf_{y\in Y}$, then $y$ is a quantified variable, and you can't treat it as a single valued notion. It ranges over <em>all</em> the possible values. </p>
"
"2386588","2386744","<p>Well, this tree will look sort of like the full binary tree $2^{&lt;\kappa}$, except that all of the nodes with infinitely many $1$s are missing.  Let's call your tree $T$.  Then every branch of $T$ can be extended to a branch of $2^{&lt;\kappa}$, i.e. a function $\kappa\to 2$.  But given a function $\kappa\to 2$, not all of its restrictions will be elements of $T$: only those with only finitely many $1$s.  That is, the restriction forgets about all of the values of the function $\kappa\to 2$ after the first $\omega$ $1$s.</p>

<p>Thus the branches of $T$ are in bijection with subsets $S$ of $\kappa$ of order type $\leq\omega$.  Explicitly, given such a subset $S$, you get a branch by taking all initial segments of the characteristic function of $S$ prior to the supremum of its first $\omega$ elements.  Conversely, given a branch $B$, the union of all the elements of $B$ is a function $f:\alpha\to 2$ for some $\alpha\leq\kappa$.  If $\alpha&lt;\kappa$, the fact that $B$ cannot be extended by adding $f$ as another member means that $f$ takes the value $1$, which means $f$ is the characteristic function of a cofinal subset of $\alpha$ of order-type $\omega$.  If $\alpha=\kappa$, then $f$ must similarly be either the characteristic function of a finite subset of $\kappa$ or the characteristic function of a cofinal subset of $\kappa$ of order-type $\omega$.  Combining all the cases together, $f$ comes from a subset of $\kappa$ of order-type $\leq\omega$.</p>

<p>Let us now count how many branches there are (assuming $\kappa$ is an infinite cardinal).  There are $\kappa$ finite subsets of $\kappa$.  The elements of a subset of order-type $\omega$ can be chosen one-by-one in increasing order, and at each step you have $\kappa$ choices (there are still $\kappa$ elements greater than the last one you chose).  So there are $\kappa^{\aleph_0}$ subsets of order-type $\omega$.  In total, then, there are $\kappa+\kappa^{\aleph_0}=\kappa^{\aleph_0}$ branches.</p>
"
"2386602","2386618","<p>Let's consider the first series $\sum_{n=1}^{\infty} (n!)^2 x^{n^2}$. The easiest way to find the radius of convergence is to forget this is a power series and treat $x$ as a constant. Let's assume $x &gt; 0$ so that the terms of the series are positive and we can use any test we wish for the convergence/divergence of a non-negative series. Alternatively, replace $x$ with $|x|$ and check for absolute convergence instead. Using the ratio test, we get the expression
$$ \frac{(n+1)!^2 x^{(n+1)^2}}{(n!)^2 x^{n^2}} = (n+1)^2 x^{2n + 1}. $$
This expression converges if $0 &lt; x &lt; 1$ to $0$ while it diverges if $x \geq 1$. This implies that the series converges if $0 &lt; x &lt; 1$ and diverges if $x \geq 1$. But this is a power series so the only possible value for the radius of convergence is $R = 1$ (because it should converge when $|x| &lt; R$ and diverge when $|x| &gt; R$).</p>
"
"2386605","2386619","<p><strong>hint</strong></p>

<p>$$\forall \to \;\;\exists $$
$$\ge \to \;\;&lt;$$
$$\lor \to \;\;\land $$</p>

<p>so the negation is</p>

<p>$$\exists x \;: x &lt;100 \;\; \land \;\; x\ge 100$$</p>

<blockquote>
  <p>remark</p>
</blockquote>

<p>Your proposition is always true (tautology), thus its negation is always false (contradiction).</p>
"
"2386608","2386623","<p>The ""dimension is equal to the degree of the minimal polynomial"" thing only works when you have a <em>single element</em> that generates the whole extension. Take, for instance, $\alpha = \omega + 2^{1/3}$. It has minimal polynomial
$$
x^6 - 3 x^5 + 6 x^4 - 11 x^3 + 12 x^2 + 3 x + 1
$$
over $\Bbb Q$ and therefore generates an extension of degree $6$. Clearly $\Bbb Q(\alpha)\subseteq \Bbb Q(\omega, 2^{1/3})$, so the degree of $Q(\omega, 2^{1/3})$ cannot be $5$.</p>

<p>Using this, and the multiplicative formula for the extension degrees which you've already used in your question, we can see that if you have several distinct elements that generate a field extension, we <em>multiply</em> the degrees of their respective minimal polynomials instead of adding them.</p>

<p>Or... almost. We multiply the degree of the minimal polynomial of $\omega$ over $\Bbb Q$ with the degree of the minimal polynomial of $2^{1/3}$ over $\Bbb Q(\omega)$ (or vice versa). It might not make a difference in this case, but it is important with other extensions like $\Bbb Q(\sqrt2, \sqrt[4]2+\sqrt2)$, and many other, probably less trivial examples.</p>
"
"2386612","2386671","<p>Your approach is correct, but here's a way to arrive at the same result with less computation.  Considering $A^T A$ as a linear transformation, we have the following factorization.
$$
\newcommand{\R}{\mathbb{R}} \R^3 \overset{A}{\longrightarrow} \R \overset{A^T}{\longrightarrow} \R^3
$$
This shows that the map factors through a $1$-dimensional space, so its rank is $\leq 1$.  Assuming $A$ is not the zero matrix, then the rank of $A^T A$ is $1$, so its kernel has dimension $3-1 = 2$.  Thus two of the eigenvalues must be $0$, and from your trace formula $\DeclareMathOperator{\tr}{tr} \sum_i \lambda_i = \tr(A^T A) = a^2 + b^2 + c^2$, we see that the third eigenvalue must be $a^2 + b^2 + c^2$.  Note that this approach generalizes and can be used for $A \in M_{1 \times n}(\R)$ for any $n$.</p>

<p>The factorization above also indicates how to find the eigenvectors.  The kernel of $A$ is $2$-dimensional, and these will be the eigenvectors with eigenvalue $0$.  (Since $\DeclareMathOperator{\img}{img} \ker(A) = \img(A^T)^\perp$, this agrees with Daniel's answer.)  Since $\ker(A)^\perp = \img(A^T)$, the remaining eigenvector is any nonzero multiple of $A^T$.</p>
"
"2386628","2386873","<p>I think there's been a misinterpretation of the problem.
First of all, to be clear since this isn't written in the post, we have a function $f:\mathbb{R}^2 \rightarrow \mathbb{R}$ defined by
$$f(x,y) = 3 - 3x^2 - y^2 \, .$$
The problem is to find the point in the plane such that $\lvert \nabla f \rvert$ is maximized subjected to the constraint that $x^2+y^2=1$.</p>

<p>However, you've written one of your constraint equations as
$$3 - 3x^2 - y^2 = 0$$
which could also be written as $f(x,y)=0$.
That's a much stronger constraint than what's in the problem, and I don't think it's what the problem intends.</p>

<p>There are a few ways to solve the problem.
We could use Lagrange multipliers or we can parametrize the circle and use simple calculus.
Let's do that latter.
The thing we're trying to maximize is
$$\lvert \nabla f \rvert = \lvert -6x\hat{x} -2y\hat{y} \rvert = \sqrt{36x^2 + 4y^2} \, . $$
To simplify our life, let's maximize $g(x,y) \equiv \lvert \nabla f \rvert^2$ instead:
$$g(x,y) = 36x^2 + 4y^2 \, . $$
Now normally to find an extremum we'd compute $\partial g / \partial x$ and $\partial g / \partial y$, set them to zero, and solve for $x$ and $y$.
However, we can't do that here because we have a constraint.
Fortunately, it's easy to respect the constraint by putting $y^2 = 1 - x^2$, giving
$$g(x) = 36x^2 + 4(1 - x^2) = 4 - 32x^2$$
so
$$dg/dx =0 \longrightarrow x = 0 \, .$$</p>
"
"2386630","2386888","<p>If you have an adjunction where $F\colon \mathcal{C} \to \mathcal{D}$ is left adjoint to $U$, then $U\circ F$ is an <a href=""https://en.wikipedia.org/wiki/Monad_(category_theory)#Monads_and_adjunctions"" rel=""nofollow noreferrer"">monad</a>. And the category of algebras over this monad is equivalent to $\mathcal{D}$.</p>

<p>If the monad $U\circ F$ preseves certain kind of colimits, then $U$ also <a href=""https://math.stackexchange.com/questions/1016618/filtered-colimits-commute-with-forgetful-functors"">does</a>.</p>

<p>So in your case the monad would be the free functor, like free group, free $R$-module. So you just need to check that the free group functor commutes with certain colimits on the level of sets. (I.e. for groups: the colimit of sets over a poset $I$ is the same as the colimit of sets words in these sets over $I$.</p>
"
"2386632","2386950","<p>Fix $t&gt;s$ and let ${\cal C}=\{A_M \cap A_X: A_M\in{\cal F}^M_s, A_X\in{\cal F}^X_\infty \}.$</p>

<p>The martingale property for $M$ means that for $A_M\in{\cal F}^M_s$,
 we have $$\mathbb{E}\left((M_t-M_s){\bf 1}_{A_M}\right)=0.\tag1 $$</p>

<p>Thus, for any set in $\cal C$ the independence of $M$ and $X$ gives<br>
$$\mathbb{E}\left((M_t-M_s){\bf 1}_{A_M \cap A_X}\right)
=\mathbb{E}\left((M_t-M_s){\bf 1}_{A_M}{\bf 1}_{A_X}\right)=
\mathbb{E}\left((M_t-M_s){\bf 1}_{A_M}\right) \mathbb{E}({\bf 1}_{A_X})=0.$$</p>

<p>Since $\cal C$ is a $\pi$-system that generates ${\cal F}^M_s\vee{\cal F}^X_\infty$, the Monotone Class Theorem says that 
$$\mathbb{E}\left((M_t-M_s){\bf 1}_{A}\right)=0\tag2 $$
for every $A\in {\cal F}^M_s\vee{\cal F}^X_\infty$. This means that $(M_t)$ is a martingale with respect to the filtration $({\cal F}^M_t\vee{\cal F}^X_\infty).$</p>
"
